obsid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,objtype,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,ra,dec,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,ra_epoch2000,dec_epoch2000,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,visibility_periods_used,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,angDist,l,b,x,y,vx,vy,vz,r,theta,phi,vr,vtheta,vphi,R,T,vR,vT,Vtot
230908058,261.303955,4.2315,4.08,37.29,88.11,129.18,104.37,None,1.6992492471262,3.54912E-05,None,13.51,12.55,12.39,99,99,99,99,None,261.303955,4.2315,4753.63,96.15,1.325,0.158,-1.94,0.093,30.94,10.64,261.3039489277,4.23149947292,4.38926567810556E+018,261.30393624845,0.0115,4.23146747126,0.0094,0.2132,0.0151,14.148,7.742,-2.845,0.014,-7.2,0.011,743.97,0.07,6.958,31,21,0.972,134510,22.8862,12.865479,61829.5,43.4976,13.360552,104336,12.201815,1.158737,39.88,2.73,9,5500,3.5,1.13072613039338E+017,,,0.002762,0.002893,0.003795,12.865479,0.002762,134510,0.021883,26.6927087145647,21.0841163865337,-3.91002093942707,1.96591225763589,82.6543375156226,-150.082249641055,-16.5543120217526,5.0115670637426,1.22740055213616,0.429699065125533,6.30386479801091,19.8423463204545,-170.872015561959,4.37184257211953,0.466400796928236,-137.567854271161,-101.7683125363,403.261261319334
230908174,260.675896,3.886822,2.51,29.5,82.9,116.32,95.38,None,1.22255978662897,2.96205E-05,None,13.32,12.56,12.2,99,99,99,99,None,260.675896,3.886822,4866.83,96.88,2.048,0.159,-1.563,0.094,-186,8.88,260.67588968832,3.88682231773,4.38916757675418E+018,260.67584437344,0.0099,3.88675480846,0.0078,0.3016,0.014,21.5058,18.281,-10.172,0.012,-15.19,0.01,713.38,0.048,3.354,31,22,1.054,173828,26.5747,12.587068,76904.6,35.1769,13.123662,139024,11.890168,1.233494,-179.53,1.93,6,4500,3,1.12662606758485E+017,,,0.00276,0.002834,0.003795,12.587068,0.00276,173828,0.022699,26.053573675353,21.4798519554582,-2.77184272328238,1.35512780640568,115.226223266615,-261.676250829259,28.5223080184432,5.72497278431838,1.35710190837559,0.244647202601957,53.3595261826501,-17.5995482002835,-281.793684621422,3.08206111354203,0.455242480185615,-175.125484347818,-225.724749949688,517.343900559379
230908178,260.875496,3.460606,3.23,25.94,62.16,85.19,65.8,None,0.996278374428143,3.86267E-05,None,13.63,12.97,12.66,99,99,99,99,None,260.875496,3.460606,5026.7,170.86,2.512,0.275,-1.928,0.162,-143.28,11.58,260.87548665561,3.46061106964,4.38907243893695E+018,260.87548192013,0.0104,3.46055854817,0.0082,0.364,0.0146,24.9278,11.865,-1.064,0.014,-11.817,0.011,842.6,0.071,6.881,31,21,0.97,119775,19.8821,12.991453,55263.4,33.3826,13.482449,92900.9,12.327846,1.154603,-125.95,0.92,12,6000,3.5,1.12152608754913E+017,,,0.002761,0.002866,0.003801,12.991453,0.002761,119775,0.038218,25.7481726902879,21.1051974255037,-2.3084975691449,1.11339629320728,81.1420982897689,-119.184515103551,-55.5536933912629,6.07684437214838,1.40728107454739,0.186780606206105,47.7857418085286,64.1961120420777,-132.179358137304,2.56027522888942,0.449894978186666,-101.826427236864,-101.790894686904,371.478525439763
230911076,260.13839,6.181244,0.6,7.64,30.41,44.11,36.68,None,1.40979204431712,1.98137E-05,None,13.76,12.75,12.48,99,99,99,99,None,260.13839,6.181244,4535.43,162.36,1.412,0.265,-1.075,0.155,-47.04,5.94,260.13839101709,6.18124195351,4.3938313657787E+018,260.13834686392,0.01,6.18123632456,0.0085,0.279,0.0137,20.4234,9.958,-9.877,0.013,-1.267,0.01,639,0.042,2.394,31,23,0.941,135248,25.3972,12.859537,55470.3,26.8861,13.478391,114063,12.105033,1.373358,-42.94,3.7,4,6000,3.5,1.15412601384648E+017,,,0.002763,0.002839,0.003795,12.859537,0.002763,135248,0.008218,27.9914926156553,23.0075893330092,-2.91317560496013,1.54840814588608,-3.69469061718433,-109.667402890349,128.794558632407,5.68424316894303,1.32177618228879,0.284912477756688,-1.56991959316438,-133.285668182014,-104.207819871527,3.2953631092795,0.489146564424442,-27.2175411233102,-106.036967301953,360.036388610388
230911085,260.037645,6.244537,2.46,26.71,109.35,175.05,158.58,None,0.733123023315815,1.97136E-05,None,13.35,12.42,12.2,99,99,99,99,None,260.037645,6.244537,4979.25,94.08,2.671,0.152,-1.123,0.09,-143.15,5.91,260.03764043527,6.24454133531,4.3938445212619E+018,260.03766889849,0.0092,6.24448033293,0.0072,0.5391,0.0124,43.3426,15.13,6.366,0.012,-13.726,0.009,589.66,0.042,2.761,31,23,0.966,182448,26.8794,12.534517,78323.5,39.8835,13.103811,149431,11.811797,1.292014,-139.3,1.15,10,5500,3.5,1.15492600376784E+017,,,0.00276,0.002844,0.0038,12.534517,0.00276,182448,0.022593,28.0036287334276,23.1255385087626,-1.50616275921889,0.800963307410509,74.7894990970908,-53.5038797938177,-96.1445933496837,6.78083666341313,1.46314995108525,0.119090608293533,57.1795490116764,102.890722643639,-62.0106051427309,1.70395581587397,0.4893551245381,-80.5973058902504,-43.9843956499145,314.571962501348
230911126,259.999646,6.796884,4.14,36.5,100.23,151.97,129.38,None,0.752237269729853,2.10145E-05,None,12.83,11.86,11.47,99,99,99,99,None,259.999646,6.796884,4744.15,76.65,2.126,0.126,-1.043,0.074,-57.02,6.3,259.99964216873,6.79689170191,4.39394835639123E+018,259.99959164599,0.0134,6.79680496149,0.0106,0.5314,0.0193,27.5869,22.546,-11.288,0.017,-19.517,0.013,949.62,0.097,15.52,31,20,1.121,351897,66.1704,11.821329,147353,74.5068,12.417646,293204,11.079972,1.337674,-53.84,1.39,6,5500,3.5,,,,0.002763,0.002844,0.003795,11.821329,0.002763,351897,0.030925,28.521915611904,23.4080390841799,-1.51735404746127,0.824607670562236,91.6919291093721,-178.682757200697,10.8587694067546,6.77470635292239,1.46021891321133,0.122774755226694,69.8944333890126,-3.1579326152179,-188.56694182303,1.7249673213095,0.498419872100094,-112.863980981773,-165.853999140991,426.47355984419
230913010,262.4126,5.361454,1.23,27.63,81.56,120.99,104.59,None,1.68888659741209,2.39165E-05,None,13.61,12.54,12.15,99,99,99,99,None,262.4126,5.361454,4410.52,131.15,0.916,0.213,-1.46,0.126,34.78,7.17,262.41259831685,5.36145486441,4.3898359466837E+018,262.41260043053,0.0097,5.36143960505,0.0081,0.21,0.0134,15.6459,3.466,0.473,0.012,-3.433,0.01,594.21,0.054,4.28,31,21,1.042,165643,33.151,12.639434,65603.3,38.6801,13.296227,143360,11.856825,1.439403,37.18,1.48,6,5000,3,1.14432624126574E+017,,,0.002764,0.002863,0.003814,12.639434,0.002764,165643,0.006788,28.3088737815518,20.619098967374,-3.92384371633707,2.11355612681277,44.3338795117043,-49.0408010691366,-41.8144261453779,5.05615466669318,1.23273413815169,0.459049419599485,3.12419844143383,45.4291683831046,-63.6079787814864,4.45238197122434,0.494624160075483,-61.3708230951207,-24.08587849448,298.567051043889
230916218,258.674766,6.276544,1.73,23.04,65.61,106.89,90.94,None,1.35051770455248,1.87797E-05,None,13.42,12.52,12.11,99,99,99,99,None,258.674766,6.276544,4698.56,144.38,1.268,0.228,-1.244,0.135,-255.32,5.63,258.67476241233,6.27655380637,4.39370433782619E+018,258.67470588486,0.01,6.27657420204,0.0067,0.3071,0.0148,20.7779,13.45,-12.642,0.015,4.589,0.01,1149.67,0.065,7.579,31,22,1.115,182526,24.3533,12.534056,75118.6,34.1136,13.149173,153969,11.779315,1.369858,-250.46,0.87,9,5000,3,1.15532586748182E+017,,,0.002759,0.002833,0.003795,12.534056,0.002759,182526,0.037565,27.3645438281412,24.3478908251058,-2.63468411225739,1.36362270502776,-63.9584428033608,-61.7268514266172,187.620005408225,5.88510525887864,1.34065503656208,0.240287666797353,-31.9882485480823,-200.18806343304,-44.732450965058,2.96303844138035,0.478230061812037,47.481233013106,-74.9241111249238,335.865097757544
230916246,259.356788,6.883991,1.34,41.97,105.84,180.85,163.82,None,1.48789438951695,2.23154E-05,None,11.73,11.13,10.7,99,99,99,99,None,259.356788,6.883991,4457.78,85.33,1.537,0.14,-1.012,0.082,-18.03,6.69,259.3567933891,6.88400444224,4.39412692824829E+018,259.35678199897,0.0148,6.88395403896,0.0112,0.2752,0.0189,14.5645,11.623,-2.544,0.02,-11.341,0.014,1862.48,0.129,33.22,31,21,1.334,407132,93.5528,11.66303,152753,103.417,12.378566,366010,10.839163,1.539403,-18.86,1.05,9,5500,3.5,1.16262593567151E+017,,,0.002767,0.002885,0.003792,11.66303,0.002767,407132,0.052084,28.2939735651958,24.01749564442,-2.92257353829776,1.57324721698072,109.45425147149,-161.663604477919,-44.3610907751949,5.7020804773983,1.30842061721296,0.289720837610009,45.1905463455531,58.077193630633,-186.195463891092,3.31516689772328,0.494462217407054,-151.015065582692,-123.40893838839,422.962809089476
231307092,241.932349,29.878124,12.51,62.88,106.03,142.71,115.54,None,3.00228867945289,2.38165E-05,None,13.24,12.59,12.3,99,99,99,99,None,241.932349,29.878124,4939.12,77.32,2.154,0.108,-1.87,0.073,-14.27,7.14,241.9323571307,29.87812749231,1.31729829109795E+018,241.93231611278,0.0066,29.87811279161,0.0082,0.2445,0.0106,22.9646,8.659,-8.002,0.009,-3.308,0.011,742.93,0.045,2.967,31,29,0.978,173292,29.8893,12.590423,81624.1,42.9695,13.058996,131620,11.949589,1.109407,-8.55,0.83,20,6000,3.5,,1.23766233571944E+018,,0.002762,0.002848,0.003803,12.590423,0.002762,173292,0.028323,48.6477831162578,47.1123101895658,-1.83901347977415,2.0894615623769,-3.89429266108528,-136.548167308969,97.594535463103,7.33540126046003,1.14996052557217,0.317376881584468,-2.4054383834898,-107.992775273449,-128.513269285614,2.77747620053302,0.851522140583482,-38.8442214490433,-130.69815543915,373.49738528814
231307132,242.298541,30.145134,32.65,160.22,277.26,370.21,302.06,None,3.81822269296269,4.9367E-06,None,12.13,11.28,10.88,99,99,99,99,None,242.298541,30.145134,4517.23,6.94,1.031,0.007,-2.01,0.006,-269.58,1.48,242.29854196649,30.14513302274,1.31880970726902E+018,242.29853757647,0.0092,30.14510305562,0.0122,0.1914,0.0144,13.2599,6.796,-0.854,0.012,-6.743,0.015,1662.57,0.12,26.9,31,28,1.01,575148,175.211,11.287918,244196,131.156,11.869195,473710,10.559114,1.310082,-264.39,0.38,13,5000,3,,1.23766233625631E+018,,0.002775,0.00285,0.003801,11.287918,0.002775,575148,0.004629,49.1055690352489,46.8397633197772,-2.3397039072066,2.70155862018444,129.194127750003,-107.87546400637,-3.20058495946149,7.49439338349457,1.03732414609794,0.431958451473611,60.50636327907,39.4600340595417,-152.053985378282,3.56629756369787,0.859508253919051,-162.392601798181,-43.6434013696867,388.804227634272
231308105,241.284247,30.59536,0.79,9.63,24.86,31.08,21.79,None,2.01628171227196,2.0214E-05,None,12.34,11.3,10.86,99,99,99,99,None,241.284247,30.59536,4368.49,226.49,2.073,0.366,-1.01,0.216,22.62,6.06,241.28425264809,30.5953646281,1.32189583024979E+018,241.28422822447,0.0091,30.59537302182,0.0117,0.3679,0.0145,25.4397,5.093,-4.73,0.013,1.889,0.015,1532.09,0.116,24.59,31,26,1.029,551621,185.711,11.333265,214211,170.941,12.011439,481188,10.542108,1.469332,31.81,0.27,12,5000,3,1.44712412842985E+017,1.2376614638416E+018,,0.002779,0.002922,0.003815,11.333265,0.002779,551621,0.024165,49.5765173312749,47.770641390663,-1.18459141728473,1.39073496295337,-42.5832594204097,-25.6619690132589,42.8454406624797,7.42973290599776,1.29647507485434,0.195702730931489,-33.4074911461718,-53.903662174854,-16.89154838093,1.82289732967668,0.867818385958417,36.8191012890213,-33.2001935966969,254.752419234245
231308113,241.291838,30.529958,12.85,75.83,142.49,178.22,125.5,None,2.8273366204836,2.2649E-05,None,13.43,12.71,12.4,99,99,99,99,None,241.291838,30.529958,4862.79,34.45,2.164,0.057,-1.347,0.033,-121.67,6.79,241.29184570345,30.52996620418,1.32039345068973E+018,241.29180662117,0.0079,30.52990001488,0.0095,0.2623,0.0125,21.0293,16.708,-7.574,0.011,-14.893,0.012,659.76,0.057,4.424,31,25,0.972,150837,26.3974,12.741094,69316,37.7696,13.236459,116714,12.080091,1.156367,-114.74,1.48,10,6000,3.5,1.44632412917876E+017,1.2376614638416E+018,,0.002762,0.002852,0.003799,12.741094,0.002762,150837,0.037986,49.481480374566,47.7551817084421,-1.66522703344763,1.94845470446658,169.62968236181,-240.916861269059,66.0911238333725,7.38003305198758,1.17838408547721,0.289774443906528,111.866991111702,-25.2210592309708,-279.341960170749,2.55752659444461,0.866160043494179,-231.333653837425,-182.155884164238,527.591566063377
231313093,242.318599,31.580946,15.98,108.47,216.06,259.7,203.95,None,1.11166093272394,1.65114E-05,None,12.97,12.39,12.11,99,99,99,99,None,242.318599,31.580946,5119.74,18.69,2.877,0.031,-1.09,0.017,-226.28,4.95,242.31860560722,31.58094201188,1.32204783343616E+018,242.31844217782,0.0071,31.58095513552,0.0088,0.6593,0.0107,61.8459,31.465,-31.326,0.009,2.953,0.012,824.91,0.061,5.718,31,29,1.078,203071,41.2569,12.418247,98879.5,64.1655,12.850777,149267,11.812986,1.03779,-223.97,1.18,11,5250,4.5,,1.23766146545228E+018,,0.002764,0.002878,0.003791,12.418247,0.002764,203071,0.024834,51.1914305237753,47.0216107104099,-0.648034810551108,0.805745941978283,-98.178695381293,-133.534996526223,153.996397881531,7.6754668009125,1.42571318857441,0.106291439323532,-88.3540511574981,-168.533880092069,-122.365459916012,1.03190824533678,0.895981429109273,83.4740662807382,-142.942485464187,396.353640197634
231315194,239.955025,32.297977,16.49,116.82,205.31,283.45,222.83,None,3.27854083087428,1.51105E-05,None,12.11,11.12,10.67,99,99,99,99,None,239.955025,32.297977,4334.79,31.29,0.998,0.052,-1.369,0.029,-48.99,4.53,239.95502406806,32.29797304269,1.32322280334538E+018,239.95497056483,0.0088,32.29790502133,0.0104,0.2309,0.013,17.7592,18.379,-10.176,0.011,-15.305,0.014,1436.96,0.112,24.25,31,31,0.998,648711,187.826,11.157238,255403,168.683,11.820478,562694,10.372214,1.448263,-34.18,0.38,18,5000,3,,1.23766233679194E+018,,0.002773,0.002881,0.003805,11.157238,0.002773,648711,0.014526,51.9279287271559,49.093972947927,-1.74879341048868,2.23255926284606,178.608966373986,-311.191205851662,116.789776428825,7.5707530959531,1.12369949373285,0.333168067825588,110.919629431258,-76.3293899457526,-352.491127592028,2.82981633025751,0.909078084166042,-270.485646961529,-235.422735994009,606.277901877731
231708155,228.5326,18.409071,1.69,21.41,55.69,78.46,60.29,None,1.65083129343603,2.73523E-05,None,11.84,11.22,10.91,99,99,99,99,None,228.5326,18.409071,4872.36,132.05,1.982,0.206,-1.869,0.123,-44.96,8.2,228.53260133966,18.40906708693,1.2117213978916E+018,228.53262711694,0.0123,18.4089416011,0.0136,0.5037,0.0176,28.5903,28.766,5.503,0.019,-28.234,0.018,1876.02,0.137,33.38,31,19,1.189,622352,192.989,11.202276,291201,195.556,11.67806,476232,10.55335,1.12471,-34.97,0.73,7,5000,4.5,1.30092285324841E+017,1.23766796695994E+018,,0.002776,0.002884,0.003811,11.202276,0.002776,622352,0.014812,25.6801537107679,56.0976490991108,-0.997986387456995,0.479872731056316,207.762751555748,-153.392767267754,-81.195506346791,7.40367975682136,1.34635370194561,0.066532013707481,174.088613108548,123.034424018446,-166.866073906167,1.10286634001137,0.45015585006237,-217.495176393099,-138.985378948442,442.711757668903
231715001,227.676564,20.209334,21.74,98.25,176.94,235.99,186.8,None,1.20012450205546,1.47769E-05,None,12.05,11.39,11.02,99,99,99,99,None,227.676564,20.209334,4982.2,27.7,2.516,0.046,-1.142,0.026,-52.77,4.43,227.6765721747,20.20933328294,1.21324398097784E+018,227.67645094945,0.0117,20.20921693518,0.0115,0.7038,0.015,46.9925,36.613,-25.597,0.017,-26.178,0.015,844.83,0.1,15.28,31,20,0.87,532976,162.659,11.370599,249296,150.595,11.846752,407194,10.723393,1.123359,-49.84,0.72,10,5000,4.5,,1.2376655676862E+018,,0.002775,0.002866,0.003813,11.370599,0.002775,532976,0.027738,28.2523204495605,57.4795626278322,-0.672857228626962,0.361574349001724,27.2225579716878,-238.46950097218,56.6287548044828,7.63046390924833,1.41313288036087,0.047999172831803,24.4441717027497,-53.4467186937644,-239.501004895695,0.760666216938203,0.495336258246946,-38.6316920300572,-236.633332010677,475.518171070875
231716066,227.058009,20.919348,9.09,64.55,116.42,160.88,129.01,None,2.86992624841202,1.77456E-05,None,13.47,12.76,12.46,99,99,99,99,None,227.058009,20.919348,4915.88,32.12,2.048,0.053,-1.01,0.031,-133.85,5.32,227.05800383834,20.91934733545,1.21354961085057E+018,227.05794681893,0.0094,20.91932812904,0.0112,0.2968,0.0145,20.4769,12.739,-11.984,0.012,-4.321,0.013,520.11,0.06,4.271,31,18,1.007,141920,38.35,12.807256,66940,57.5067,13.274328,106870,12.175755,1.098574,-125.37,2.6,5,6500,3.5,1.33102270579784E+017,1.23766553171735E+018,,0.002771,0.002942,0.003809,12.807256,0.002771,141920,0.017521,29.1712993726517,58.2545684245546,-1.54788775386401,0.864067956586286,-58.39505241216,-175.696253426987,84.3916919334972,7.29428791897983,1.16712001523869,0.129170540811578,-40.9202194546464,-109.238572206113,-166.710579438563,1.76513194824515,0.511532816869596,35.2989888820877,-181.500066372622,409.593149581203
231702193,226.601227,17.932429,1.47,7.39,10.9,14.66,13.54,None,0.131917593506297,0.0002519743,None,12.76,12.01,11.78,99,99,99,99,None,226.601227,17.932429,4169.74,350.97,0.444,0.574,-1.97,0.334,-57.34,75.54,226.60122029945,17.932409976,1.1878048209637E+018,226.60097456024,0.0095,17.93258150001,0.0121,6.4137,0.0145,441.9652,65.244,-52.605,0.015,38.593,0.016,666.28,0.074,8.236,31,18,1.149,285204,80.7617,12.049479,131066,74.1956,12.544817,218541,11.399063,1.145754,13.11,2.85,6,4500,3,1.2951226601229E+017,1.23766773613665E+018,,0.002772,0.002857,0.00381,12.049479,0.002772,285204,0.072229,23.6118314953983,57.619701349462,-0.076508310069059,0.033444474897309,-40.8121094554414,-5.42404763685969,25.1141538520654,8.12462759696239,1.55458894751936,0.00411698407745,-40.4218308474713,-25.7654574481877,-5.25597933917635,0.083162712604297,0.413769858207154,40.7794248245541,-5.3367395455265,241.981496947511
231702203,226.664205,17.240475,1.03,6.68,10.16,9.75,9.11,None,0.220353679805783,0.0001878633,None,13.24,12.77,12.55,99,99,99,99,None,226.664205,17.240475,4154.9,381.33,0.935,0.626,-1.93,0.363,-35.14,56.32,226.66419913451,17.24046430801,1.18769507595932E+018,226.66373199943,0.0119,17.24048627115,0.0178,3.8257,0.0208,184.1078,100.505,-100.383,0.017,4.942,0.022,697.53,0.109,14.18,31,16,1.266,150732,54.3505,12.741853,77254,54.1926,13.118739,105220,12.192648,0.926091,-54.2,1.65,4,6000,3.5,1.28682266638839E+017,1.23766778285202E+018,,0.002783,0.002892,0.003811,12.741853,0.002783,150732,0.043454,22.4725346188022,57.2928923378057,-0.130515325615111,0.053987934226986,-73.6723563479239,-78.2887202494555,62.8766001534432,8.07266210304037,1.54354729013028,0.006690282081858,-72.4540106812411,-64.8677092467649,-77.7940829906802,0.140653171451479,0.393888065360274,73.137708371853,-78.5245696782407,324.307607629993
231703031,227.267087,18.800854,31.37,99.14,156.89,232.52,208.32,None,3.08196508922375,2.13815E-05,None,12.82,12.17,11.91,99,99,99,99,None,227.267087,18.800854,4804.56,21.87,1.802,0.036,-1.888,0.02,21.17,6.41,227.26708986906,18.80085032814,1.21198043166415E+018,227.26699100579,0.0104,18.80080010677,0.0103,0.2737,0.0151,18.1738,23.898,-21.057,0.016,-11.3,0.015,1122.85,0.089,14.86,31,17,1.248,259092,73.441,12.153732,118593,85.4826,12.653399,201496,11.48723,1.166168,25.9,0.67,11,5500,3.5,,1.23766796695942E+018,,0.002772,0.002898,0.003804,12.153732,0.002772,259092,0.016442,25.5496584308216,57.3573573463584,-1.77804501983574,0.849976385128477,-68.990960283381,-381.381837460089,145.276296453592,7.17140942012643,1.12740882919984,0.131589940445979,-44.6625146763641,-182.031828647662,-369.032273640769,1.96232957510712,0.447975017278156,18.3762228758459,-386.882682739994,619.951398487237
231704092,228.217185,18.787864,15.21,89.18,146.71,213.37,188.34,None,3.63114063011927,1.58109E-05,None,13.53,12.82,12.51,99,99,99,99,None,228.217185,18.787864,4723.35,25.21,1.807,0.042,-1.235,0.024,71.07,4.74,228.21718123309,18.78785656136,1.21193329439825E+018,228.21708656933,0.0097,18.78786811173,0.0118,0.2301,0.0152,15.1826,20.331,-20.164,0.014,2.599,0.016,439.65,0.041,1.94,31,17,0.929,141263,37.2552,12.812294,63123.1,36.6641,13.338072,111436,12.130335,1.207737,81.09,1.58,7,5500,3.5,1.30542282171246E+017,1.23766796749662E+018,,0.00277,0.002861,0.003803,12.812294,0.00277,141263,0.029698,26.1211492962379,56.5135820728301,-2.15292251199172,1.05569145612179,-261.111842976165,-238.341387354762,224.617428235907,7.12876113319184,1.03741827289003,0.17283694111848,-142.585443899225,-345.035057240357,-189.884884219861,2.38793117375544,0.457927410850609,216.265571151811,-279.44255112466,498.76893789856
231907161,180.005216,38.589348,14.87,69.52,104.93,134.19,108.2,None,0.96078820141509,2.13147E-05,None,13.17,12.63,12.36,99,99,99,99,None,180.005216,38.589348,5233.58,66.48,3.283,0.092,-1.048,0.063,-63.54,6.39,180.00523114371,38.58934821674,4.03353511488915E+018,180.00527367904,0.012,38.58913824116,0.0117,1.0011,0.016,62.4759,47.833,7.481,0.013,-47.245,0.013,443.42,0.07,5.296,31,19,1.021,174083,56.1263,12.585474,87508.8,63.0786,12.983413,124553,12.009508,0.973905,-59.28,1.3,7,5500,3.5,1.54301800050858E+017,1.23766482036018E+018,,0.002777,0.002898,0.003833,12.585474,0.002777,174083,0.04262,162.877806757532,74.2861476234034,0.258545203213076,0.07964852756974,123.230819806399,-183.80934625831,48.3049769911271,8.51339796775516,1.45760710622574,0.009416060528681,126.172297631938,-34.2662237226837,-184.961529560242,0.273297108257634,2.84590083094749,-124.96454907407,-182.385720759966,438.303247335737
231912225,181.450636,41.89705,14.22,79.1,131.29,162.61,120.25,None,2.88021238066643,1.96803E-05,None,13.37,12.74,12.46,99,99,99,99,None,181.450636,41.89705,4952.04,27.86,2.211,0.046,-1.416,0.026,-83.35,5.9,181.45062396857,41.89705707646,1.53709004701393E+018,181.45053176077,0.0107,41.89704070803,0.0108,0.3309,0.0154,21.4459,15.876,-15.443,0.015,-3.683,0.015,729.52,0.087,9.746,31,23,1.14,153577,47.8081,12.721548,73524.5,42.0769,13.172462,114765,12.098375,1.074086,-70.9,0.92,13,5500,3.5,1.58271814506277E+017,1.23766219398847E+018,,0.002776,0.002859,0.003823,12.721548,0.002776,153577,0.04109,152.301914952017,72.5296798370503,0.803294681943083,0.421704889027658,-171.133901011532,-147.502270611208,-26.1783172319503,9.46292162851409,1.26124955971183,0.046804744063629,-177.371664215266,-29.2366556342324,-139.333780428001,0.915002522531712,2.66262346140222,164.046162555774,-155.092016314961,412.352747106819
232101220,213.527206,21.357586,17.49,67.34,123.64,152.31,118.74,None,3.59340353910288,2.75858E-05,None,13.19,12.45,12.11,99,99,99,99,None,213.527206,21.357586,4873.12,37.13,1.938,0.061,-1.785,0.035,15.62,8.27,213.52721700094,21.35758280242,1.25250702580946E+018,213.52719221305,0.0088,21.35757649378,0.0096,0.2623,0.0142,18.4216,5.385,-5.194,0.012,-1.419,0.012,505.85,0.057,4.372,31,20,0.992,202507,56.1042,12.421269,93104.3,60.9363,12.916119,156602,11.760901,1.155217,24.25,1.32,8,5500,3.5,,1.23766556499608E+018,,0.002772,0.002879,0.003803,12.421269,0.002772,202507,0.038638,20.3748872265675,70.3201114394622,-1.20356452615797,0.447001249613655,-49.0064746858679,-79.8174132348815,26.4026757923378,7.8763032552067,1.09756532117765,0.063803136570733,-36.0315903119952,-48.1041663683086,-76.530360570812,1.27366847584497,0.358581682263399,43.8229218168926,-82.5242241222907,311.747269728801
232103070,212.225246,23.714938,20.6,83.92,127.99,187.28,163.47,None,3.98227342960175,1.85462E-05,None,13.21,12.39,12.03,99,99,99,99,None,212.225246,23.714938,4569.09,37.65,1.338,0.062,-1.435,0.035,-114.49,5.56,212.22524393036,23.71493271479,1.25709212673614E+018,212.22525046976,0.0095,23.71484415461,0.0093,0.2393,0.0149,16.0689,19.972,1.347,0.013,-19.926,0.011,494.18,0.051,3.286,31,19,0.994,206389,51.1513,12.400651,90275,67.7801,12.949624,165271,11.702403,1.247221,-106,1.9,6,5000,3,,1.23766556767971E+018,,0.002768,0.002907,0.003817,12.400651,0.002768,206389,0.020213,26.1847658933487,72.1988790051563,-1.14642818001145,0.563734026665768,275.074254555583,-281.600906549231,-39.4640647946148,8.11796815135713,1.05856790341305,0.079752264267224,200.106744003245,157.80081631821,-302.620377014008,1.26668842721159,0.461214170203528,-296.624975111008,-258.536184782531,572.205442934872
232106188,215.776793,23.011211,26.3,79.12,115.58,152.3,120.74,None,1.27770374451165,2.67518E-05,None,13.2,12.55,12.31,99,99,99,99,None,215.776793,23.011211,5141.51,30.92,2.866,0.051,-1.378,0.029,-91.73,8.02,215.77678270314,23.01121585845,1.25455545033151E+018,215.77675052519,0.0084,23.01121084928,0.0094,0.7308,0.0159,45.8983,6.759,-6.664,0.011,-1.127,0.013,612.39,0.054,3.988,31,19,1.011,178915,46.1347,12.555752,88835.7,61.6965,12.967073,129165,11.970035,0.997039,-81.58,3.12,9,5500,3.5,,1.23766556768115E+018,,0.00277,0.00289,0.003802,12.555752,0.00277,178915,0.038341,26.7746323480506,68.8693072329853,-0.440402330639041,0.222218538386126,-24.4290384667916,-33.5293504953236,14.1864587182231,7.86700834333728,1.40783447344824,0.028630069294754,-22.7421311579441,-18.1089348860263,-32.8163002305258,0.489848729997086,0.47083288930321,23.4554732595454,-33.9594656970043,266.169369027229
232109117,214.331816,24.738359,20.64,73.98,131.18,144.63,95.12,None,3.3271055426355,3.65586E-05,None,13.36,12.95,14.6,99,99,99,99,None,214.331816,24.738359,5484.61,31.53,3.133,0.052,-2.004,0.03,-115.27,10.96,214.33182396197,24.73834929947,1.25577017016208E+018,214.33180921429,0.011,24.73831118919,0.0112,0.2837,0.0165,17.2234,9.089,-3.014,0.014,-8.575,0.014,595.24,0.082,7.233,31,20,1.041,134743,39.4802,12.863605,71856.4,61.4497,13.197378,90797.3,12.352713,0.844666,-110.87,2.28,9,6500,3.5,1.37682143318717E+017,1.23766553224885E+018,,0.002774,0.002941,0.003821,12.863605,0.002774,134743,0.043557,30.7002249912608,70.5665922267978,-1.00839506967563,0.598746532993682,60.419557318549,-139.183829104154,6.63108429273694,7.9452432150641,1.13914858503001,0.083064745272507,46.9709979097322,14.3427613071197,-143.716903972541,1.16408047559292,0.540239681756718,-71.7489677274505,-133.435768706618,378.699667090222
